CommandName,CenterName,Date,Cause,Location,Overview,total.Humi,total.temp,total.wind,total.rain,total.dew,total.snow
의정부소방서,119구조대,2014051813,일반조난,산기타,"요구조자는 호흡이 곤란하다고 하며 망월사 내에서 안정을 취하고 있다고 함. 구조대는 중앙급차와 쌍용사에 차량 부서 후 등반 실시, 약 30여분 등반하여 망월사 내 요구조자 발견함. 중앙구급대 환자평가 및 응급처치 실시, 망월사 텃밭을 인근 헬기 인양장소를 선정 후 요구조자를 들것에 결착하여 인양장소로 이동. 약 10분 후 경기소방헬기 도착하여 안전하게 요구조자 인계완료, 안전하산 후 인원장비 이상없이 귀대함.",39,25.15,1.15,0,10.7,0
의정부소방서,119구조대,2014051819,일반조난,계곡,요구조자는 안골계곡으로 사패산 정상쪽으로 등반하여 하산하는 길에 조난당했다고 함. 구조대는 안골계곡 인근을 수색하며 등반함. 정상부근까지 수색 중 북부본부 특수대응단이 사패능선 아래 계곡 부근에서 요구조자 발견함. 구조대는 수색 마치고 인원장비 이상없이 귀대함.,42,21.9,1.6,0,9,0
의정부소방서,119구조대,2014052813,일반조난,산기타,"산악표지판 35-03에 요구조자 있다고 하여 구조대는 쌍용사에 차량 부서 후 등반 실시. 약 30여분 등반하여 요구조자 발견, 구조구급대 응급 처치 후 헬기 인양가능 장소로 이동함. 약 20여분 뒤 서울소방헬기 도착하여 안전하게 인계 후 인원장비 이상없이 귀대함.",47,28.5,1.65,0,16.2,0
의정부소방서,119구조대,2014061410,일반조난,산기타,"석림사 주차장에 차량 부서 후 등반 실시함. 약 20여분 등반하여 요구조자 발견, 코에 피를 흘리며 의식이 없는 상태. 호원구급대 CPR 실시하며 구조대는 들것 결착 및 헬기 인양장소 선정함. 신속하게 요구조자를 헬기 인양장소로 이동하여 경기소방헬기에 인계완료 후 인원장비 이상없이 귀대함.",68,23.15,2.25,0,16.5,0
의정부소방서,119구조대,2014061513,일반조난,계곡,"하산을 하다가 발목을 다쳤다고 신고한 사항으로 선도착한 호원구급대와 석림사에 차량 부서 후 호원 구급대와 등반 실시함.약 30분 등반하여 5부능선계곡지점에서 요구조자 발견, 좌측 발목골절된 상태로 고통을 호소하고 있어 구급대원 응급처치 후 산악용 들것에 요구조자 결착. 어깨끈을 이용하여 EMT헬기가 요구조자 위치확인 할 수 있는 지점까지 이동함.EMT헬기 호이스트인계줄을 활용하여 산악용들것에 호이스트줄 결착 후 유도줄로 안전하게 인계 후 인원,장비 이상없이 귀대함.",52,27.3,3.35,0,16.2,0
의정부소방서,119구조대,2014061616,일반조난,계곡,산악 조난신고로 현장 도착하여 조난자와 지속적인 연락을 취하며 등산함. 중간에서 다시 좌표 및 위치를 확인하고 송추계곡방향 등산로 진입을 확인하여 하산을 유도함. 이후 지속적인 연락을 하며 안전하게 하산함을 확인하였음. 상황실에 보고 후 구조대 인원장비 이상없이 귀대함.,48,27.9,2.65,0,16.5,0
의정부소방서,119구조대,2014062116,일반조난,계곡,"신고자 말에 의하면 하산을 하다 넘어져 허리를 다쳤다고함.송산구급대와 흑석초소 앞 차량부서 후 약300미터 등반실시하여 요구조자 발견함.요구조자 허리통증을 호소하고 있어 구급대원 응급처치 후 산악구조들것을 이용 요구조자에게 안전하게 결착함. 어깨끈을 활용하여 차량 부서한 곳까지 안전하게 이동하여송산 구급대에 인계 후 인원,장비 이상없이 귀대함.",53,27.65,1,0,17.6,0
의정부소방서,119구조대,2014062914,산악기타,산기타,"요구조자는 하산 중 다리근육 경련이 와서 움직이지 못하는 상황. 구조 장비운반, 송산급차는 석림사에 차량 부서 후 등반실시함. 약 50여분 등반하여 3-2표지판에 앉아 있는 요구조자 발견. 송산구급대 환자 평가한 바 근육경련이 많이 호전된 상태로 보임. 요구조자 스스로 내려갈 수 있다하여 대원이 옆에서 부축하며 천천히 하산함. 요구조자 자체귀가 하겠다고 하여 구조대는 인원장비 이상없이 귀대함.",56,26.5,1.2,0,17.6,0
의정부소방서,119구조대,2014063011,개인질환,능선,"구급지원출동으로 등반 중 어지럼증 호소로 하산이 어려운 상황, 구급대와 함께 등산로 입구에서 만나 등반 실시함. 등반 중 중간에서 신고자를 만나 요구조자 있는 곳까지 이동함. 구급대의 환자 평가 실시 후 요구조자 상태 호전되어 부축하여 안전하게 하산 완료함. 구급대에 요구조자 인계 후 귀대함.",60,27.75,2.25,0,18.8,0
의정부소방서,119구조대,2014063013,일반조난,정상,신고자는 정상등반 후 하산 중 길을 잃은 상황으로 구조대는 신고자와 통화하며 출동함. 금오동 세아아파트에 차량 주차 후 등반 실시함. 등반하여 요구조자와 통화 및 육성으로 위치 확인하며 수색 실시함. 9부 능선 상에서 요구조자 발견하여 신변 특이사항 없음 확인하고 요구조와 함께 안전하게 하산 완료함.,55,28.8,2.95,0,19,0
의정부소방서,119구조대,2014071110,일반조난,산기타,서울에서 협조 요청한 상황으로 요구조자는 전일 08:10경 수락산 서울관내 cctv에 찍혔고 평소 우울증이 있었다고 함. 구조대는 석림사에 차량 부서 후 정상 방향으로 수색하며 등반함. 기차바위 부근에서 수색 중 서울 특수구조대로부터 요구조자 발견했다는 전화연락 받음. 구조대는 안전하산 후 인원장비 이상없이 귀대함.,53,28.75,2.55,0,17.7,0
의정부소방서,119구조대,2014071209,일반조난,능선,하산을 하다 넘어져 다쳤다고 신고한 사항으로 석림사에 차량 부서 후 선착한 호원구급대와 약 20분등반실시함.신고자와 유선통화를해 위치 파악을 하여 접촉 실시 후 구급대원은 응급처치를 실시하고 구조대는 헬기인양장소를 찾고 있던 중 요구조자는 하산이 가능하다고 하여 구조대는 부축을하며 동반하산을 실시함.석림사 도착하여 구급대에 인계 후 2차출동에 임함.,78,24.9,1.6,0,20.5,0
의정부소방서,119구조대,2014071718,산악기타,계곡,산행 중 지나친 음주로 인하여 하산하다 계곡에서 실신한 상황임. 주변 위험 요소 확인 및 요구조자 외상 처치 후 산악용 들것에 요구조자 안전하게 결속하고 구조대는 개인 안전 및 요구조자 상태 주시하며 하산함. 하산 후 금오 구급대에 인계 후 구조대는 인원장비 이상없이 귀대함.,74,26.95,2.45,0,22.5,0
의정부소방서,119구조대,2014072013,실족추락,산기타,"호원동 심원사에 차량 부서 후 호원구급대와 등반 실시함. 다락능선을 약 1시간 가량 등반하여 바위 위에 있는 요구조자 발견함. 현장에 국립공원 구조대와 경찰산악구조대 선착한 상황. 요구조자는 왼쪽다리와 허리쪽 통증 호소하여 호원구급대 응급처치 실시함. 들것에 결착 시켜 로프로 확보 후 헬기 인양이 가능한 장소까지 이동함. 약 20분 이동하여 요구조자 결착 및 인양 준비완료, 경기소방헬기 도착하여 호이스트에 걸어 안전하게 인계함. 구조대, 호원구급대 안전하산 후 인원장비 이상없이 귀대함.",64,31.35,2.3,0,23.3,0
의정부소방서,119구조대,2014072714,산악기타,산기타,"요구조자 바위에 미끄러져 계곡으로 약30m 미끄러져 부상을 입어 신고한 상황. 구조대는 호원구급대와 석림사에 차량 부서 후 약20분 등반실시하여 요구조자 발견함.호원구급대에서 환자 응급처치하고 구조대는 산악용들것 결착 및 요구조자 산악용들것에 고정 후 어깨끈을 활용하여 요구조자 차량 부서 위치까지 안전이동함.요구조자 호원구급대 인계 후 인원,장비 이상없이 귀대함.",55,29.05,1.25,0,18.9,0
의정부소방서,119구조대,2014080113,산악기타,산기타,"요구조자는 탈진 상태로 추정되고 회룡사거리 부근에서 앉아 쉬고 있다고 함. 구조대는 회룡사에 차량 부서 후 등반 실시, 약 30여분 등반하여 앉아있는 요구조자 발견. 구급대원 환자 평가한 바 많이 회복되어 자체 귀가 할수있는 상태. 요구조자도 송추쪽으로 천천히 하산하겠다고 함. 특이사항 발생시 신고할 것을 당부 후 인원장비 이상없이 귀대함.",45,32.8,2.1,0,20.6,0
의정부소방서,119구조대,2014080913,산악기타,산기타,하산 중에 발목을 접질린 사고로 현장 도착하여 요구조자 외상 확인 및 안정 시킴. 구급대 응급처치 후 구급대와 함께 구조대는 요구조자 구급차로 이동시킴./n안전확인 후 구조대는 인원장비 이상없이 귀대함.,38,29.6,4.05,0,14.6,0
의정부소방서,119구조대,2014081112,일반조난,산기타,산악구조 출동 중 신고자와 통화한바 정확한 위치 확인이 어려워 신고자 근방에 있는 국립공원 직원과 연결되어 확인한바 고양시 관할지역으로 확인됨. 상황실에 통보 후 고양대 이첩시킨 후 구조대는 인원장비 이상없이 귀대함.,66,25.85,2.1,0,19.2,0
의정부소방서,119구조대,2014081315,산악기타,능선,"산 능선상에 요구조자 복통을 호소하며 누워있는 상태임. 구급대 환자 파악 후 의료지도 요청함. 구조대는 핼기지원 요청함. 경기,중앙 핼기 지원 어렵고 서울소방 핼기 지원된다는 상황실 무전접보 후 요구조자 들것에 안전하게 결속하여 핼기로 이송함. 안전확인 후 구조대는 인원장비 이상없이 귀대함.",68,25.25,1.6,0,19.9,0
의정부소방서,119구조대,2014081720,일반조난,산기타,"요구조자이 산에서 길을 잃어 신고자가 신고한 사항으로 현장도착해 요구조자 인적사항 확인 후 2인1조 2개조로 편성 후 수색 실시한 바 범위가 넓어 발견하지 못하여 생활안전대와 북부특수대응단에 추가지원요청 하여 2인1조 6개조 편성하여 2차 수색 실시 중 상황실로부터 요구조자 택시타고 귀가중이라는것을 가족에게 알린뒤 인원,장비 이상없이 귀대함.",78,21.75,0.85,0,19.3,0
의정부소방서,119구조대,2014082415,일반조난,산기타,하산 중에 넘어져서 손목 골절이 의심되는 상황임. 출동중 요구조자와 통화하여 정확한 위치 파악하며 석불사로 등반 실시함. 현장 도착하여 함께 등반한 호원 구급대와 환자 파악 후 응급처치 실시함. 도보가능하여 요구조자 부축하며 안전하게 하산 구급차에 인계함. 안전조치 후 구조대는 인원장비 이상없이 귀대함.,54,29.5,1.5,0,19.8,0
의정부소방서,119구조대,2014083113,일반조난,산기타,"수락산 도정봉에서 만가대 방향 등산로로 150m 정도 하산중 왼쪽 발목 골절으로 이동이 불가한 상황. 구조대는 수락사 근처에 차량 부서 후 등반을 실시함. 7부 능선에 요구조자를 만나 구급대에서 응급처치 실시 후 구조대는 들것에 요구조자를 안전 결착함. 헬기 이송 장소가 마땅치 않아 도정봉까지 들것을 어깨에 매어 안전하게 이동 후 서울 소방헬기 협조 요청함. 요구조자 안전하게 서울 소방헬기에 인계 후 인원, 장비 이상없이 귀대함.",52,26.75,0.65,0,15.8,0
의정부소방서,119구조대,2014090214,실족추락,산기타,"석림사 주차장에 차량 부서 후 호원대와 함께 등반 실시함. 깔딱고개 밑 200m 부근에서 요구조자 발견, 구급대의 응급처치 실시함. 요구조자는 거동이 가능하다고 하여 구조대와 함께 안전하게 동반 하산함. 구급차량에 요구조자 인계 후 구조대는 귀대함.",54,26.75,1.6,0,17.1,0
의정부소방서,119구조대,2014090512,일반조난,능선,하산 중에 대퇴부 통증으로 신고된 사항임. 출동 중에 신고자와 통화하며 정확한 위치 확인 및 개인 장비 착용 후 등반 시작함. 약 20분 정도 등반 실시 했을때 요구조자 발견 상태 이상유무 확인 후 함께 등반한 중앙구급대 응급처치 실시함. 하산 가능여부 확인하고 하산 가능하여 부축하며 안전하게 하산함. 구급대에 인계후 구조대는 인원장비 이상없이 귀대함.,55,27.75,1.45,0,17.2,0
의정부소방서,119구조대,2014090610,산악기타,산기타,"등산 중 벌에 쏘여 호흡이 가쁘다고 하여 신고한 사항. 현장도착하여 확인한 바 케이블카 시작 부분 원효사 주차장에 신고자 및 요구조자가 하산하여 대기하고 있는 상황.구조대는 요구조자 상태 확인 및 구급차까지 안전하게 인계하고 현장 주변 안전조치 실시 후 인원, 장비 이상없이 귀대함.",64,26.4,1.25,0,17.9,0
의정부소방서,119구조대,2014090919,일반조난,능선,"산능선에서 길을 잃어 신고된 사항으로 구조대는 요구조자와 통화해 위치파악하며 출동함. 성불사 초입부근에 차량부서 후 약20분 등반하여 요구조자 발견함.다치거나 다른특이사항은없는상황.구조대는 요구조자과 안전조치 하에 하산실시함.하산 후 요구조자 자체귀가하고 구조대는 인원,장비 이상없이 귀대함.",50,21.5,0.85,0,12.2,0
의정부소방서,119구조대,2014091016,일반조난,계곡,"도정봉에서 장암역 방향으로 하산 중 왼쪽 발목 골절로 하산이 불가하여 신고한 사항. 구조대는 석림사에 차량 부서 후 등반을 실시함. 사진촬영소 방향으로 등반 중 요구조자를 만나 구급대 응급처치 실시 후 UT-2000에 안전 결착함. 경기소방헬기 지원 요청하여 요구조자를 안전하게 헬기에 인계함. 현장 주변 안전조치 실시 후 인원, 장비 이상없이 귀대함.",36,27.45,1.1,0,12.1,0
의정부소방서,119구조대,2014091312,산악기타,능선,"뱀에 물려 신고된 사항으로 등산로 초입에 차량 부서 후 중앙구급대와 약10분 등반 실시 중 요구조자발견하여 중앙구급대원은 환자처치 실시함.구조대는 요구조자 부축하에 하산실시하여 구급대에 인계 후 인원,장비 이상없이 귀대함.",52,26,2.15,0,15.3,0
의정부소방서,119구조대,2014091410,산악기타,산기타,산 등반 중 벌에 쏘여 쑈크가 온 상황임. 함께 출동한 구급대 응급처치 후 거동이 힘들어 들것을 사용하여 안전하게 구급차로 운반하였음. 안전조치 후 구조대는 인원장비 이상없이 귀대함. 귀대 후 포획한 새끼 고양이 시청에 인계함.,57,23.7,1.95,0,14.2,0
의정부소방서,119구조대,2014092011,산악기타,산기타,하산 중 발을 잘 못 딛어서 허리를 삐긋한 상황임. 선착대 구조구급대에서 응급처치 완료 후 요구조자 거동 불가하여 산악용 들것에 안전 결착 후 하산하여 구급차로 이동시킴. 안전조치 후 구조대는 인원장비 이상없이 귀대함.,42,24.75,1.1,0,10.2,0
의정부소방서,119구조대,2014092012,실족추락,산기타,산악 자전거 운행 중 넘어져서 다리에 관통상을 입은 상황임. 선착대인 금오구급대에서 응급처치 완료 후 구조대는 산악용 들것에 안전 결착하여 하산함. 구급차에 인계 후 구조대는 인원장비 이상없이 귀대함.,41,25.2,2.35,0,11.6,0
의정부소방서,119구조대,2014092115,일반조난,산기타,출동중 신고자의 위치파악을 위해 통화를 하였으나 신고자가 정확한 위치를 알지를 못하여 등산로 파악에 다소 어려움을 겪음. 구조대는 코스트코 근처로 인지 후 코스트코 뒷산 입구로에서 신고자와 만나서 등반을 실시함. 신고자 선두로 요구조자가 있는 위치까지 안내하여 등반 30분 가량 요구조자와 만남. 왼쪽 다리를 다쳐 구급대에서 응급처치 실시 중 구조대는 들것에 요구조자 고정 및 헬기인양장소를 수색함. 헬기 인양장소로 요구조자를 들것으로 이동 후 경기소방헬기에 안전하게 인계 함,53,23.35,1.45,0,12.8,0
의정부소방서,119구조대,2014092510,일반조난,산기타,등반 중 조난 신고로 현장 도착하여 포획한 족제비 방사함. 신고자와 통화하며 선착대인 송산대와 주변 수색 실시함. 계속해서 요구조자 위치 파악하기 위하여 통화하며 재차 정밀 수색 실시 중 송산대로부터 요구조자 찾았으며 안전귀가 조치 한다는 무전접보 후 구조대는 인원장비 이상없이 귀대함.,57,23.1,1.1,0,13.6,0
의정부소방서,119구조대,2014092615,일반조난,산기타,하산 중 길을 잃었다는 신고로 신고자와 계속 통화하며 정확한 위치 파악하며 등반 시작함. 쉼터 부근에서 2개조로 나뉘어 재등반 실시함. 코끼리 바위 부근에서 요구조자 발견 신변 이상유무 확인 후 안전하게 하산함. 자체 귀가 가능하다 하여 구조대는 인원장비 이상없이 귀대함.,64,24.05,1.9,0,16.7,0
의정부소방서,119구조대,2014092816,일반조난,능선,"요구조자 하산 중 다리를 다쳐 신고한 사항으로 구조대 와 호원구급차는 석림사에 차량 부서 함.신고자와 통화한 바 깔딱고개 부근이라고함.약50분가량등반하여 요구조자 발견함.호원구급대 환자평가한 바 좌측발목 통증호소하여 응급처치 후 산악용들것에 결착해 경기소방헬기에 안전 인계함.신고자와 함께 하산실시 후 인원,장비 이상없이 귀대 중 2차 교통사고 출동에 임함.",67,24.35,0.6,0,18,0
의정부소방서,119구조대,2014101112,실족추락,산기타,등반 중 발목 염좌로 거동할 수 없다는 신고임. 장비운반 현장 활동 중으로 구조공작차량 출동함. 선착대인 호원대와 무전하며 쌍용사에서 등반 시작함. 산5부능선인 민초샘 부근에서 요구조자 발견 호원대로부터 상황 전달 받고 후착대인 장비운반 합류하여 들것에 요구조자 결속하여 항공대 지원 요청하여 핼기로 이송함. 안전조치 후 구조대는 인원장비 이상없이 귀대함.,42,23.1,1.8,0,9,0
의정부소방서,119구조대,2014101214,실족추락,정상,"신고자에 의하면 기차바위 바로 밑 등산로에서 왼쪽 발목을 접질러 이동이 불가하여 신고한 사항. 구조대는 석림사에 차량 부서 후 기차바위 방향으로 등반을 실시함. 기차바위 밑에 요구조자를 확인하여 구급대에 인계하여 응급처치 실시 후 들것에 요구조자를 안전 결착하여 경기소방헬기를 요청함. 헬기에 요구조자 인계 후 인원, 장비 이상없이 귀대함.",26,27.9,1.95,0,6.8,0
의정부소방서,119구조대,2014101217,실족추락,산기타,출동 중 신고자와 통화한 바 왼쪽 발목을 다쳐 이동이 불가하고 현재위치는 망월사 위 상 등산로 계단에 있다고 함. 구조대는 쌍용사에 차량 부서 후 망월사 방향으로 등반을 실시함. 요구조자가 알려 준 위치까지 등반을 하였지만 요구조자는 보이지 않아 재차 확인한 바 원효사 근처로 인지 후 구조대는 방향을 바꾸어 원효사쪽으로 하산을 실시함. 4부 능선 상에 요구조자를 발견하여 구급대에 인계하여 응급처치 실시 후 구조대는 들것에 요구조자를 결착하여 어깨에 매어 안전하게 하산함.,23,24.5,0.45,0,4.8,0
의정부소방서,119구조대,2014101811,일반조난,정상,신고자에 의하면 다리에 쥐가나 하산이 불가하여 신고한 사항으로 구조대는 회룡사에 차량 부서 후 등반을 시작함. 회룡사거리 구급함 5호 앞에 누워있는 요구조자를 발견하여 구급대에 인계하여 요구조자 응급처치 및 건강상태를 확인함. 하산이 불가하여 경기소방헬기 요청 후 요구조자를 들것에 안전결착하여 소방헬기에 안전하게 인계함.,53,17.95,0.8,0,8.5,0
의정부소방서,119구조대,2014102515,일반조난,산기타,"요구조자는 기차바위 인근에서 우측 종아리 통증으로 하산이 어렵다고 함. 구조대 장비운반, 송산급차는 만가대 등산로 입구에 차량 부서 후 등반 시작함. 약 40여분 등반하여 3-4 표지판 갈림길에서 도정봉 방향으로 이동 중 비탈길에서 요구조자 발견. 요구조자를 안전지역으로 이동시킨 후 송산구급대 응급처치 실시함. 구조대원은 산악용 들것에 요구조자 결착 후 헬기 도착시까지 보온 및 심신 안정조치함. 약 20여분 후 경기소방헬기 도착하여 안전하게 인계 후 하산 후 귀대 중 2차도봉산 야간 산악구조 출동에 임함.",50,21,1.15,0,11.1,0
의정부소방서,119구조대,2014111116,실족추락,계곡,"상기 장소에 3m 정도 높이에서 추락하여 하산이 불가하여 신고한 사항. 구조대는 송추계곡 입구에 차량 부서 후 등반실시함. 700m 가량에 선착대에서 응급처치 실시 중인 요구조자를 발견하여 심적 안정 유도 후 UT-2000에 안전 결착함. 경기소방헬기 지원 요청하여 요구조자를 안전하게 소방헬기에 인계 하고 현장 주변 안전 조치 실시 후 인원, 장비 이상없이 귀대함.",48,13.3,2.1,0,2.8,0
의정부소방서,119구조대,2014111517,일반조난,능선,신고자에 의하면 도봉산역에서 사패산 방향으로 하산 중  조난을 당하여 신고한 사항으로 구조대는 쌍용사에 차량 부서 후 요구조자와 통화실시함. 정확한 위치 파악하여 구조구급대와 함께 포대능선 방향으로 등반실시 함.망월사 위 포대능선에서 15분가량자운봉방향으로 등반하여 요구조자 발견함.구조구급대 환자평가 후 체온이 떨어진 요구조자에게 발열조끼입혀 보온조치 및 음식물 섭취 후 안전하산 완료하여 요구조자 귀가조치 실시함.,27,6.9,1.2,0,-10.6,0
의정부소방서,119구조대,2014111617,일반조난,산기타,조난 신고로 현장 출동하며 신고자와 통화함. 신고자 위치 확인 하며 등반 실시함. 야간 산행으로 개인 안전장비 착용 및 휴대용 랜턴 휴대하여 안전하게 등반함. 신고자 위치 재차 파악하며 등반 중 수락폭포 부근에서 조난자 발견함. 건강상태 확인 후 자체 하산 가능 상태로 하산함. 하산 완료 후 자체귀가 원하여 안전 확인 후 구조대는 상황실에 보고 인원장비 이상없이 귀대함.,35,9.5,1.15,0,-5,0
의정부소방서,119구조대,2014112915,일반조난,능선,"하산 중 오른쪽 발목이 돌아가서 하산불가하여 신고한 사항으로 구조대는 동막골에 차량 부서 후 구급대와 등반을 실시함. 약 8부능선 상에 요구자를 발견하여 구급대 응급처치 실시 후 구조대는 들것에 요구조자를 안전 결착함. 경기소방 헬기 요청하여 헬기에 요구조자를 안전하게 인계 후 인원, 장비 이상없이 귀대함.",63,11.4,2.35,0,5.8,0
의정부소방서,119구조대,2014113010,일반조난,계곡,"등산중 길을 잃어 신고한 사항으로 구조대 출동하면서 신고자와 통화한 바 석림사로 등반 시작하여 깔딱고개방면으로 등산하던 중 길을 잃은 상황이고 좌측으로 팔각정이 보인다고 한 상황. 구조대 석림사로 등반 시작하여 깔닥고개 방면 약 350M부근 계곡에 고립되어 있는 신고자발견. 외상평가한 바 특이사항없어 구조대원 2명이 데이지체인을이용하여 안전조치 후 같이 하산완료.특이사항없어 구조대 인원,장비 이상없이 귀대함.",97,7.6,1.15,1.5,8.1,0
의정부소방서,119구조대,2014120519,일반조난,산기타,"12월05일 근무자인 구조대1팀에서 예술의 전당뒤쪽으로 2인1조 편성 후 위치수색도 중 도봉산 산악구조 출동한 상황으로 12월6일 당일근무자인 구조대 2팀에서는 원도봉산 산악구조 오인신고 확인되어 안전하산 후  1차 사패산일대 수색한 바 발견치 못함 2차 수색범위를 넓혀 수색도중 신고자가 수색요청을 취소해 인원,장비 이상없이 귀대함.",50,-5.45,1.5,0,-14.3,0
의정부소방서,119구조대,2014120709,일반조난,산기타,최초신고는 12월5일 금요일 19:35분에 신고된 사항으로 구조대는 사무실에서 계획수립 후 2인1개조 편성하여 금일 1차 사패산 일대 수색실시한 바 특이사항 발견치 못하여 신고내용을 바탕으로 약수터 부근부터 비등산로 수색 중 원도봉산 산악구조 출동에 임하여 처리 후 사패산 요구조자 재수색에 임함.,48,-6.25,0,0,-15.1,0
의정부소방서,119구조대,2014120810,일반조난,산기타,"신고자 말에 의하면 요구조자가 신병비관으로 며칠 전부터 죽겠다고 한 후 12월 5일 17시경 외출 후 연락두절 되었다고 함. 구조대는 예술의전당 뒤 약수터 인근 및 사패산 일대 실종자 수색 중 금일12:01분경청소년수련원 뒤 통나무집 부근 둘레길에서 야산으로 약 50m 떨어진 곳 나무에 목을 멘 상태인 요구조자를 아들이 발견하여 경찰에 신고한 사항임.현장경찰에 인계 후 구조대는 인원,장비 이상없이 귀대함.",50,-1.35,0.25,0,-10.4,0
의정부소방서,119구조대,2014121412,일반조난,산기타,"현장 도착 시 산책로 옆 웅덩이에 환자 앙와위 자세로 누워 있었으며 신고자말에 의하면 평소 멧돼지사냥을 하는 신고자가 주변에 멧돼지가 있어 멧돼지 수색 중에 요구조자를 발견하였다고 함. 선착대 구급대원이 즉시 환자 평가한 바 심정지, 무의식, 무호흡 및 추운날씨로 인한 강직이 관찰되었으며 현장보존 및 주변  안전조치 후 경인에게 인계후 귀대 중 금오변전소 근처 위치추적 출동에 임함.",32,-1.8,1.95,0,-15.7,0
의정부소방서,119구조대,2014122018,일반조난,산기타,상기장소에 하산도중 길을 잃어 신고한 사항으로 구조대는 출동 중 신고자와 통화하여 정확한 위치를 알아냄. 신고자는 미군철조망쪽에 있고 현재위치에서 양평해장국집간판이 보인다고 함. 구조대는 가금교 삼거리 천보산 등산로 입구에 차량 부서 후 철조망을 따라 이동하여 산행 10분경지점에서 요구조자2명을 만나 건강상태 확인한 바 특이사항 없음. 요구조자와 함께 하산하여 안전 구조함.,41,-2.8,2.65,0,-14.3,1.8
의정부소방서,119구조대,2015010109,일반조난,능선,"원도봉산 등반 후 하산하던 중 얼음을 밟고 미끄러져 발목을 접질러 움직일수 없던 상황으로 구조대 출동중 신고자와 통화하여 요구조자가 원도봉산 표지판 39-03 앞 등산로에 있음을 파악함.예술의전당 뒤 사패산터널 등산로로 차량진입하여 차량부서후 39-03표지판 앞으로 등반시작함. 약 1.5㎞정도 등반후 능선상에있는 요구조자 발견함.구조대 발목 응급처치후 침낭으로 보온조치함.UT-2000을 이용하여 호암사로 하산함. 하산완료 후 호원구급대에 요구조자 인계 후 특이사항 없어 구조대는 인원,장비 이상없이 귀대함.",41,-8.95,3.15,0,-20.3,0
의정부소방서,119구조대,2015011114,일반조난,능선,"원도봉산 등반 후 하산 중 미끄러져 발목염좌 추정으로 움질일 수 없는 상황. 구조대 출동 중 신고자와 통화하여 요구조자가 원도봉산 덕재샘 부근에 있는 것을 파악함. 구조대 및 호원구급대 쌍용사에 차량부서 후 등반 실시함. 약 30분 등반하여 덕재샘 1-3표지판 부근에서 요구조자 발견하여 구조대 및 호원구급대는 요구조자 응급처치 및 보온조치 실시함. 구조대는 산악용 들것에 결착하여 헬기 인양장소로 이동함. 경기소방 헬기에 인계 후 인원,장비 이상없이 하산하여 귀대함.",44,2.2,3.4,0,-9.1,0
의정부소방서,119구조대,2015011414,일반조난,계곡,"하산 중 발목을 접질러 움직일 수 없는 상황. 구조대는 출동 중 신고자와 통화하여 요구조자가 석림사에서 주봉방향 등산로 850m 가량에 위치를 확인함. 구조대 및 호원구급대는 석림사에 차량 부서 후 등반을 실시함. 약 15분 등반하여 요구조자를 발견하여 호원구급대 응급처치 실시 후 산악용 들것에 요구조자 안전결착하여 헬기인양장소로  이동함. 경기소방 헬기에 안전 인계 후 인원, 장비 이상없이 귀대함.",30,5.8,0.85,0,-10.2,0
의정부소방서,119구조대,2015012714,실족추락,산기타,신고자말에 의하면 산에서 내려오다 미끄러져 왼쪽발목 통증 있어 거동불가 하다고 함. 출동 중 신고자와 통화하여 정확한 위치 및 환자상태 파악함. 소림사 입구에 차량 부서하여 등반시작함. 현장도착하여 환자상태 확인한 바 왼쪽발목 통증 호소하여 부목 고정 및 들것에 결착하여 안전하게 하산 완료함. 구급대에 요구조자 인계 후 귀대함.,40,-0.7,3.15,0,-12.7,0
의정부소방서,119구조대,2015020113,실족추락,산기타,"하산 중 빙판길에 넘어져 발목염좌로 신고된 사항으로 구조대 및 장흥구급차는 송추분소 주차장에 차량 부서 후 신고자와 통화해 위치파악하며 등반실시함.요구조자가 있는 헬기장 도착 50m전 경기소방 헬기가 선착하여 요구조자를 구조한 사항으로 구조대는 등산객통제 및 안전조치 실시 후 인원,장비 이상없이 귀대함.",27,1,1.9,0,-15.7,0
의정부소방서,119구조대,2015020510,일반조난,능선,민락동 실종자 수색 중 산악구조 출동 접수 후 출동하여 현장 도착한 바 호원구급대에서 응급처치 완료한 사항으로 산악용 들것을 이용하여 안전한 장소로 이동 후 헬기요청하여 헬기로 인명구조 완료 후 이상없이 귀대함.,61,-0.7,1.5,0,-7.7,0
의정부소방서,119구조대,2015020818,일반조난,정상,조난 신고로 산 정상에서 하산할 수 없다는 신고로 구조대는 원각사에 차량 부서 후 등반 시작함. 사패산 정상에서 요구조자 2명 발견하여 개인 건강상태 확인하고 안전하게 하산 유도하여 원각사로 하산함. 사전 지원 요청한 장흥 구급대에 인계 후 구조대는 인원장비 이상없이 귀대함.,31,-8.55,4,0,-22.9,0
의정부소방서,119구조대,2015030713,실족추락,산기타,실족 사고로 현장 출동하여 심원사에 차량 부서후 구조대는 등반 시작함. 신고자와 통화하며 요구조자 상태 파악하며 다락능선상으로 등반함. 50분 정도 등반하여 포대능선 8부 능성상에서 요구조자 발견함. 건강 상태 확인 및 상처부위 응급처치 실시함. 자체 하산 불가하여 상황실에 핼기 요청함. 산악용 들것에 요구조자 안전하게 결착하여 지원된 핼기에 이송함. 현장 안전조치 후 구조대는 성모병원 및 금오대에서 사용한 산악장비 회수하여 귀대함.,22,8.9,2.25,0,-11.3,0
